root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Ser_clusters,DA_clusters,Glut_clusters,Unknown_clusters,Oct_clusters
720575940646540910,flow,afferent,556,400,0.25,0.14285714285714285,0.01,0.17985611510791366,0.42805755395683454,0.0,0.0,0.3381294964028777,0.0539568345323741,0.0,True,True,True,True,,,
720575940646540910,flow,afferent,556,400,0.25,0.04,0.01,0.17985611510791366,0.42805755395683454,0.0,0.0,0.3381294964028777,0.0539568345323741,0.0,True,True,True,True,,,
720575940622063871,flow,afferent,551,400,0.25,0.14285714285714285,0.01,0.019963702359346643,0.3738656987295826,0.0018148820326678765,0.0018148820326678765,0.5535390199637024,0.04900181488203267,0.0,True,True,True,True,,,
720575940622063871,flow,afferent,551,400,0.25,0.04,0.01,0.019963702359346643,0.3738656987295826,0.0018148820326678765,0.0018148820326678765,0.5535390199637024,0.04900181488203267,0.0,True,True,True,True,,,
720575940632286816,flow,afferent,564,400,0.25,0.14285714285714285,0.01,0.09574468085106383,0.8102836879432624,0.008865248226950355,0.0017730496453900709,0.07446808510638298,0.008865248226950355,0.0,True,True,True,False,False,,
720575940632286816,flow,afferent,564,400,0.25,0.04,0.01,0.09574468085106383,0.8102836879432624,0.008865248226950355,0.0017730496453900709,0.07446808510638298,0.008865248226950355,0.0,True,True,True,False,False,,
720575940614528629,flow,afferent,456,400,0.25,0.14285714285714285,0.01,0.019736842105263157,0.868421052631579,0.006578947368421052,0.0,0.07236842105263158,0.02631578947368421,0.006578947368421052,True,True,True,True,False,False,
720575940614528629,flow,afferent,456,400,0.25,0.04,0.01,0.019736842105263157,0.868421052631579,0.006578947368421052,0.0,0.07236842105263158,0.02631578947368421,0.006578947368421052,False,True,True,True,False,False,
720575940644050376,flow,afferent,8515,400,0.25,0.14285714285714285,0.01,0.002231356429829712,0.9733411626541397,0.002348796241926013,0.002231356429829712,0.008220786846741044,0.011626541397533764,0.0,False,True,False,False,False,,False
720575940644050376,flow,afferent,8515,400,0.25,0.04,0.01,0.002231356429829712,0.9733411626541397,0.002348796241926013,0.002231356429829712,0.008220786846741044,0.011626541397533764,0.0,False,True,False,False,False,,False
720575940639297408,flow,afferent,4564,400,0.25,0.14285714285714285,0.01,0.006134969325153374,0.9802804557405784,0.003286590709903593,0.0015337423312883436,0.005039439088518843,0.0037248028045574057,0.0,False,True,False,False,False,,False
720575940639297408,flow,afferent,4564,400,0.25,0.04,0.01,0.006134969325153374,0.9802804557405784,0.003286590709903593,0.0015337423312883436,0.005039439088518843,0.0037248028045574057,0.0,False,True,False,False,False,,False
720575940619127472,flow,afferent,907,400,0.25,0.14285714285714285,0.01,0.5622932745314223,0.11356119073869901,0.1422271223814774,0.007717750826901874,0.07166482910694598,0.10033076074972437,0.002205071664829107,True,True,True,True,True,False,False
720575940619127472,flow,afferent,907,400,0.25,0.04,0.01,0.5622932745314223,0.11356119073869901,0.1422271223814774,0.007717750826901874,0.07166482910694598,0.10033076074972437,0.002205071664829107,True,True,True,True,True,False,False
